id,name,gear_style,country,orientation,region,crag,grade,grade_clean,grade_system
6202342029,"Gimpeln, die pimpeln",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:5-,5-,UIAA
6202341930,"Schlangen, die sangen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:7-,7-,UIAA
6202341831,"Affen, die gaffen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:8,8,UIAA
6202341732,Mäuse mit Läuse,Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:6,6,UIAA
6202341615,"Hasen, die grasen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:6,6,UIAA
6202341516,"Wanzen, die tanzen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:7+,7+,UIAA
6202341402,"Asseln, die rasseln",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:7+,7+,UIAA
6202341303,"Zecken, die necken",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:7+,7+,UIAA
6202341201,"Ziegen, die liegen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:6+,6+,UIAA
3286129137,"Eulen, die heulen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:1+,1+,UIAA
6202341102,"Schnecken, die schlecken",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:4-,4-,UIAA
6202341003,"Geißen, die sch...",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:3+,3+,UIAA
6202340904,"Spinnen, die singen",Sport,Austria,Ost,Rechter Nordgrat,Unterer Nordgrat,UIAA:3,3,UIAA
1363036833,Born to be bad,Sport,Austria,Ost,Thalhofergrat,Bachwand,UIAA:8-,8-,UIAA
1363036722,Hansi bitte Staft,Sport,Austria,Ost,Thalhofergrat,Bachwand,UIAA:9-,9-,UIAA
7045216413,Klapf Umrundung,Boulder,Austria,Ost,Thalhofergrat,Klapf,{FB} 6A,6A,FB
2360225301,Asfinag,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:5-,5-,UIAA
2360225196,Crash,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6-,6-,UIAA
2360225091,Die wilde Hetz,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6,6,UIAA
2360224977,Auslage,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6,6,UIAA
2360224872,Der Blechschaden,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6+,6+,UIAA
2360224755,Der Autostopper,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6,6,UIAA
2360224638,Faulenzer,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6+,6+,UIAA
2360224530,Faule Erbsen,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:7,7,UIAA
2360224425,Erbsensuppe,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:7+,7+,UIAA
2360224320,Die Prinzessin auf der Erbse,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:7-,7-,UIAA
2360224215,Bachstelze,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:4+,4+,UIAA
2360224110,Bachmücke,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:4-,4-,UIAA
2360224002,Normalweg,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:2,2,UIAA
2360223885,Blindschleiche,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:3+,3+,UIAA
2360223780,Kröte,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:4-,4-,UIAA
2360223675,Laubfrosch,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:4-,4-,UIAA
2360223570,Heuschrecke,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6,6,UIAA
2360223465,Prost,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:7-/7,7-,UIAA
2360223339,Scheisswind,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6,6,UIAA
2360223222,Nose,Sport,Austria,Ost,Thalhofergrat,Klapf,UIAA:6+,6+,UIAA
1361768178,Turmsteigverschneidung,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:4+,4+,UIAA
1361768067,Turmlos,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:5,5,UIAA
1361767956,s'Kantele,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:5,5,UIAA
418969908,Grottenmolch,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:6,6,UIAA
1361765949,Grottendolm,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:7,7,UIAA
1361765838,"A ""rechte"" Verzweiflung",Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:9-,9-,UIAA
418969809,Ein Wixer in der Arktis,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:10+,10+,UIAA
418969704,Hobby extra,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:11-,11-,UIAA
1361762331,Nichtraucherzone,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:9-,9-,UIAA
1361762220,Sphere,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:8+/9-,8+,UIAA
9836310642,Schwabbel Hulk,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:9-,9-,UIAA
418969605,The Abyss,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:9-,9-,UIAA
9836302080,Die Perle des Ostens,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:9,9,UIAA
418969506,Gastarbeiter,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:8,8,UIAA
418969407,Teamarbeit,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:8+,8+,UIAA
418972590,Ostwandschocker,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:8,8,UIAA
1361760954,Gruselkabinett,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:7,7,UIAA
418969308,Gänsehaut,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:7,7,UIAA
418975287,Osterei,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:8-,8-,UIAA
418969203,Osterhasi,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:6-,6-,UIAA
1286202387,Osterbraten,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:7-,7-,UIAA
1286203419,Palmwedel,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:7+,7+,UIAA
1286204469,Staubwedel,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:7/7+,7,UIAA
1286205537,Sargnagel,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:6,6,UIAA
1361759571,Notnagel,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:5+,5+,UIAA
667847241,Leisten-Bruch,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:6,6,UIAA
667847142,Fels-Sturz,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:6,6,UIAA
1361739831,3-Freunde-Steig 7.SL,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:4-,4-,UIAA
1361739720,1-Freund-Steig,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:6-,6-,UIAA
1361739609,3-Freunde-Steig 6.SL,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:4,4,UIAA
1361739498,2-Freunde-Steig,Sport,Austria,Ost,Thalhofergrat,Obere Ostwand,UIAA:5,5,UIAA
7483732863,Fitze Fatze,Boulder,Austria,Ost,Thalhofergrat,Fitze Fatze,FB:6B+,6B+,FB
3229205715,Schokoladenpudding,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5,5,UIAA
419332917,Schoko intensiv,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6+,6+,UIAA
419333016,Es geht weiter Schoko,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6+,6+,UIAA
419333115,Schokokamin,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6+,6+,UIAA
1361947089,Schoko-Laden-Bauer,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7+,7+,UIAA
419332620,Thaliplatte,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7,7,UIAA
1361944908,Schokokante,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6+,6+,UIAA
1361944797,Schokowampe,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6,6,UIAA
419332818,Schokorampe,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4,4,UIAA
419332719,Thaliriss,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7+/8-,7+,UIAA
1361940399,Thalitastisch,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7-,7-,UIAA
1361940288,Thalistrophal,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:8-,8-,UIAA
1361940183,Östliche Fensterrampe,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5,5,UIAA
1361940072,Thaliffizil,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:9-,9-,UIAA
1361939961,Thalid(yn)amisch,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:9-,9-,UIAA
1361939850,Thalidach,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:9,9,UIAA
419326695,UTA-Steig,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:9-,9-,UIAA
419326596,Wild Palms,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:9,9,UIAA
419326497,Voodoo,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:9-,9-,UIAA
419326398,Grisu,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7,7,UIAA
419326299,Rumpelstilzchen,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:8,8,UIAA
419326200,Betthupferl,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7,7,UIAA
419326101,Augenblick des Glücks,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:8-,8-,UIAA
419326002,Single Man,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7+,7+,UIAA
1361938401,Ab durch die Mitte,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:8,8,UIAA
419325903,Die wahre Komplizierte,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7,7,UIAA
419325798,Grizzly,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7-,7-,UIAA
419325699,Grantige Laus,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7,7,UIAA
419325600,Annys delikti,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7-,7-,UIAA
419325501,Oberer Annysteig,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5+,5+,UIAA
1361935527,Bruch zum Loch,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4,4,UIAA
1361935416,Fluch zum Bruch,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4,4,UIAA
1361935305,"O je mi ne, des is net sche!",Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4,4,UIAA
513538764,Bettsteigerl,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4+,4+,UIAA
513537939,Gute-Nacht-Geschichte,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5,5,UIAA
1138705359,Frühlingsmorgen,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4+,4+,UIAA
419325402,Herbstnacht,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5-,5-,UIAA
513534945,Zubringer,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4+,4+,UIAA
513533811,Potz-Blitz,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4,4,UIAA
513532161,Räuber Hotzenplotz,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4+,4+,UIAA
513530775,Alibabas Räubergeschichten,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5-,5-,UIAA
1141967499,Alibaba und das Sesambrötchen,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4,4,UIAA
1361932536,3-Freunde-Steig 3.SL,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:2+,2+,UIAA
1361932431,Gratausstieg gerade Variante,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:3-,3-,UIAA
1361932326,Grataussteig linke Variante,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:3-,3-,UIAA
419325303,Sesam öffne dich,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:4+,4+,UIAA
419325204,Sesambackstube,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5+,5+,UIAA
419325105,Sesamjoint,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:7,7,UIAA
1361929947,3-Freunde-Steig 2.SL,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5-,5-,UIAA
1361929836,3-Freunde-Variante,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:5+,5+,UIAA
419324907,Himmelsleiter,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6,6,UIAA
419324808,Direkter Himmelsfinger,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6+,6+,UIAA
419325006,Himmelsfinger,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:6-,6-,UIAA
1361837331,3-Freunde-Steig 1. SL,Sport,Austria,Ost,Thalhofergrat,Untere Ostwand,UIAA:2-,2-,UIAA
7938778680,"Gandalf, der Zauberer",Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:4,4,UIAA
7938778779,"Legolas, der Elb",Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:5-,5-,UIAA
7938778878,Pippin,Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:4-,4-,UIAA
7938778977,Merry,Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:4+,4+,UIAA
7938779076,"Aragorn, der König",Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:7+,7+,UIAA
7938779175,"Gimli, der Zwerg",Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:6,6,UIAA
7938779274,Bilbo-Variante,Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:5,5,UIAA
7938779373,Frodo-Ausstieg,Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:6,6,UIAA
7938779466,Sam-Ausstieg,Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:2+,2+,UIAA
7938779559,Auenland,Sport,Austria,Ost,Thalhofergrat,Auenland,UIAA:1+,1+,UIAA
642374118,Let it be,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7,7,UIAA
3340088073,Yellow Submarine,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:9-,9-,UIAA
642374217,Très dure - Drehtür,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7+,7+,UIAA
642374316,Keep Smiling,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:8+,8+,UIAA
3340087956,Wer das Grauen sucht,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7,7,UIAA
3340087845,Bin schon wieder weg,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:8-,8-,UIAA
3340087734,"Wer suchet, der findet",Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7+,7+,UIAA
3340087623,Schneetreiben,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7,7,UIAA
3340087512,Rackerling,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7-,7-,UIAA
642374415,Blutiger Samstag,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:6+,6+,UIAA
3340087401,Die schmale Verschneidung,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:6+,6+,UIAA
3340087290,Der schmale Grat,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:4+,4+,UIAA
3340087191,Ho-Ruck-Verschneidung,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:5-,5-,UIAA
3340087080,Die Sonntagspredigt,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:6+,6+,UIAA
3340086969,Die Moralpredigt,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:7,7,UIAA
3340086858,Der Beichtstuhl,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:6-,6-,UIAA
3340086747,Die Kollekte,Sport,Austria,Ost,Thalhofergrat,Thalhoferkanzel,UIAA:5-,5-,UIAA
1134373281,Hättest du geschwiegen ...,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:5,5,UIAA
1134373170,"Reden ist Silber, ...",Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:5,5,UIAA
1134373059,Eckzahn,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:5+,5+,UIAA
1134372948,Backenzahn,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:5+,5+,UIAA
1134372837,Eichkatzerl lachen doof,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:8,8,UIAA
1134372726,"""Original""",Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:7-,7-,UIAA
1134372615,Originell,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:7,7,UIAA
1134372504,Prusikanstieg,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:4+,4+,UIAA
1134372393,Ostwand im Westen,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:5+,5+,UIAA
1134372282,Ostriss,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:5+,5+,UIAA
1134372171,Leisten-Schnapp-Quälgeist,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:7+,7+,UIAA
1134372060,Löcher-Blockier-Quälgeist,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:8,8,UIAA
1134371949,Annyanstieg,Sport,Austria,Ost,Thalhofergrat,Philosophenzahn,UIAA:3-,3-,UIAA
642370110,Skorpiongrat,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:2+,2+,UIAA
642370794,Skorpionwand,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:5+,5+,UIAA
642370893,Silvanakamin,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:4+,4+,UIAA
642370992,Uferlos,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:7+,7+,UIAA
642371091,Trinkratkante,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:6,6,UIAA
642371190,Donnerwetter,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:6,6,UIAA
642371289,Neue Trinkratplatte,Sport,Austria,Ost,Thalhofergrat,Trinkratzahn,UIAA:6+,6+,UIAA
642361836,Henkel trocken,Boulder,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,{FB} 7A,7A,FB
642342198,"Ende gut, alles gut",Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7-,7-,UIAA
642343332,Vom Sturm verweht,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6,6,UIAA
642344064,Venus,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6,6,UIAA
642344730,Jupiter,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6-,6-,UIAA
642345828,Morgenstern,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6-,6-,UIAA
642349680,Abendstern,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7+,7+,UIAA
642349779,Abel,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7,7,UIAA
642349878,Five finger exercise,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7,7,UIAA
642349977,Kain,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6,6,UIAA
642350076,Platzangst inkludiert,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7+,7+,UIAA
642350175,Alpin aktuell,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:8-,8-,UIAA
642350274,Wanderbare Heimat,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7-,7-,UIAA
642350373,Krampfhaft,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:5+,5+,UIAA
642350472,Klettern light,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6-,6-,UIAA
642350571,Frühjahrsmüdigkeit,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6,6,UIAA
642354813,Im Winter verblödet,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6,6,UIAA
642354912,Das Mädchen aus 1001 Nacht,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6,6,UIAA
642355011,Für kleine Mädchen,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:5+,5+,UIAA
642355110,Pacem,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6-,6-,UIAA
642355209,Platzangst im Hendlstall,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7,7,UIAA
642355308,Hackerling,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7-,7-,UIAA
642355407,Superfeucht,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:8+,8+,UIAA
642355506,Für dich Klausi,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:8-,8-,UIAA
642355605,Damokles,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6+,6+,UIAA
642355704,Ohnmacht in mir,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:7-,7-,UIAA
642355803,Nix,Sport,Austria,Ost,Thalhofergrat,Obere Thalhoferwand,UIAA:6+,6+,UIAA
642365979,Kurze Gaude,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:7,7,UIAA
642366078,Sternschnuppe,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:7-,7-,UIAA
642366177,Männer!,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:7,7,UIAA
642366276,Vogelstimmen,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:7+,7+,UIAA
642366375,Engpass-Syndrom,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:8-,8-,UIAA
642366495,Glühwürmchen,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:7,7,UIAA
642366609,Fulmen ex mante,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:8-,8-,UIAA
642366708,Startbahn,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:8-,8-,UIAA
642366807,Zauberflöte,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:6,6,UIAA
1135301730,Papageno,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:6-,6-,UIAA
1362944472,Sarastro,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:5+,5+,UIAA
1362944589,Tamino,Sport,Austria,Ost,Thalhofergrat,Zentrale Thalhoferwand,UIAA:4-,4-,UIAA
1361532315,Home run,Boulder,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,{FB} 6C,6C,FB
946006302,Rattatouille-Verschneidung,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:5,5,UIAA
447780153,Mäusekönig,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:5+,5+,UIAA
946008795,Mäusejagd,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:5,5,UIAA
673257453,Mäusefutter,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6,6,UIAA
946004496,Mäusefalle,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:5-,5-,UIAA
667262559,Auf die Maus gekommen,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6,6,UIAA
447780252,Mäusehochzeit,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6+,6+,UIAA
447780351,Saurer Regen,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6+,6+,UIAA
447780450,Ökopoli,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7,7,UIAA
447780648,Mit neuer Kraft,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7+,7+,UIAA
447780549,Gottardi-Riss,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6+,6+,UIAA
447780747,Falco Live,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7+,7+,UIAA
447780846,Amerika,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:8-,8-,UIAA
447780945,Jeanny,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7+,7+,UIAA
447781044,Amadeus,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:8-,8-,UIAA
447781143,Morgentau,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7+,7+,UIAA
447781242,Morgengrauen,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7+,7+,UIAA
447781341,Hulmeister,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7-,7-,UIAA
447781440,Don Albatros,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7-,7-,UIAA
447781539,Don Roberto,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6+,6+,UIAA
447781638,Don Rosl,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7,7,UIAA
447781737,Don Carlos,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7-,7-,UIAA
447781836,Kuh Rosl,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:7-,7-,UIAA
447781935,Eine Kuh...,Sport,Austria,Ost,Thalhofergrat,Untere Thalhoferwand,UIAA:6+,6+,UIAA
