id,name,gear_style,country,orientation,region,crag,grade,grade_clean,grade_system
4668495240,Gutemine,Sport,Austria,Ost,Rote Wand,Asterixwandl,UIAA:7-,7-,UIAA
4668495153,Majestix,Sport,Austria,Ost,Rote Wand,Asterixwandl,UIAA:7-,7-,UIAA
3171071196,Idefix,Sport,Austria,Ost,Rote Wand,Asterixwandl,UIAA:8-,8-,UIAA
3171071103,Troubadix,Sport,Austria,Ost,Rote Wand,Asterixwandl,UIAA:8+,8+,UIAA
3171071010,Obelix,Sport,Austria,Ost,Rote Wand,Asterixwandl,UIAA:7/7+,7,UIAA
3171070917,Asterix,Sport,Austria,Ost,Rote Wand,Asterixwandl,UIAA:8-,8-,UIAA
4668515262,Zugabe,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:4-,4-,UIAA
3171054213,Draufgabe,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:5-,5-,UIAA
3171054120,Goldader,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:7-,7-,UIAA
3171054027,Alles Walzer,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:7,7,UIAA
3171053934,Das 7. Gebot,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:6+,6+,UIAA
3171053841,Chamäleon,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:8-/8,8-,UIAA
3171053754,Nachlese,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:7/7+,7,UIAA
3171053661,Dacapodajaga,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:6,6,UIAA
3171053568,Paranabolika,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:8-,8-,UIAA
3171053475,Veleflucht,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:5,5,UIAA
3171053382,Herbstzeitlose,Sport,Austria,Ost,Rote Wand,Dacapo,UIAA:5+,5+,UIAA
4534054641,Querkopf,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 7a,7a,FR
4534054722,Dschungelbuch,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 6c,6c,FR
4534054803,Laubsauger,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 7a+,7a+,FR
4534054884,Lochpfeiler,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 7c,7c,FR
4534054965,Lochtraverse,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 6c+,6c+,FR
4534055052,Vollstrecker,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 8a+,8a+,FR
5945726658,Rechtsweg,Sport,Austria,Ost,Mixnitz,Waldwandl,UIAA:10,10,UIAA
4534055133,King Tufa,Sport,Austria,Ost,Mixnitz,Waldwandl,FR:7c+/8a,7c+,FR
4534055214,Schneesturm,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 8a/a+,8a,FR
4534055376,Auferstehung,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 7c+,7c+,FR
4534055295,Trennlinie,Sport,Austria,Ost,Mixnitz,Waldwandl,{FR} 7a,7a,FR
4539543357,Hoamatblick,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:8-/8,8-,UIAA
4539543270,Diagonalriss,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:5 A2,5,UIAA
4539543177,Drachenblut,Sport,Austria,Ost,Mixnitz,Rannerwand,{FR} 8a,8a,FR
4539543090,Wilde Erdbeeren,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:7/7+,7,UIAA
9726482121,Dir. Krakerweg,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:6-,6-,UIAA
4539543003,Krakerweg,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:6,6,UIAA
4539542916,Krautmandl,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:7-,7-,UIAA
4539542823,Mimmi-Simmerl-Kante,Sport,Austria,Ost,Mixnitz,Rannerwand,UIAA:6-,6-,UIAA
4956982245,S'Gfrett,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6-,6-,UIAA
4956982152,Buhudl,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:7-,7-,UIAA
4956982059,Pimperlbahn,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:4+,4+,UIAA
4956981966,Spal,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6,6,UIAA
4956981873,Schleicher,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:7,7,UIAA
4956981780,S'Reingerl,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:3+,3+,UIAA
4956981681,Risipisi,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:4-,4-,UIAA
4956981588,Norgerl,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6-,6-,UIAA
4956964335,Hecknklescha,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6+,6+,UIAA
4956964242,Beinvogel,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:7/7+,7,UIAA
4956964149,Einipfercht,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:8-,8-,UIAA
4956964056,Hurnaus,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:7+/8-,7+,UIAA
4956963963,Plutza,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:8-/8,8-,UIAA
4956963870,Mistkral,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6,6,UIAA
4956963777,Zwidawurzn,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6,6,UIAA
4956963684,Krawuizi!,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:8+,8+,UIAA
4956963591,Spuntus,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:7+/8-,7+,UIAA
4956963498,Ohrwaschl,Sport,Austria,Ost,Röthelstein,Gödlwand,UIAA:6/6+,6,UIAA
6264045699,Don Kamille & Pepperone,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:7,7,UIAA
9849814881,Rote Rampe,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:6-,6-,UIAA
9849789036,SO-Rampe,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:5+,5+,UIAA
977287479,Flowers and Nurses,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:6,6,UIAA
2746663284,Südpfeiler,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:6+,6+,UIAA
2746515585,Direkter Südpfeiler,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:8,8,UIAA
3068069610,Amtsschimmel,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Ost,UIAA:6+,6+,UIAA
3068057367,Kaltblut,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7,7,UIAA
3068057262,Südrampe / Grauer Weg,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7-/7,7-,UIAA
3068057163,Herzschrittmacher,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:6+/7-,6+,UIAA
3068057064,Rocky Horror Climbing Show,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:8-,8-,UIAA
3068056965,Die Stunde Null,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:8/8+,8,UIAA
3068056866,Die letzte Rate,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7-,7-,UIAA
3068056767,Aus eins mach wei,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7+,7+,UIAA
3066841413,Zugpferdl,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7+/8-,7+,UIAA
3066841236,Mikado,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:8-/8,8-,UIAA
9837317568,Holzbacklriss,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7-,7-,UIAA
3066807210,Plattenriss,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7-,7-,UIAA
3066839073,Traumtänzer,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:9-,9-,UIAA
3066807117,Die vergessenen Meter,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7-,7-,UIAA
3066807024,NIcht Jedermann,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7+,7+,UIAA
3066806931,Direkter Schuppenriss,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7,7,UIAA
9845380938,Knobelix,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7+,7+,UIAA
9845379552,Stoi,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:6,6,UIAA
3066806838,Schuppenriss,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:6,6,UIAA
3066837981,Obelix,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7,7,UIAA
3066806745,Asterix,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:8-,8-,UIAA
3066832956,Nordrissverschneidung,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:8,8,UIAA
3066806652,Nordrisspfeiler,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat Basis,UIAA:7+,7+,UIAA
3066806559,Nordriss,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6+,6+,UIAA
3066798819,Sommersturm,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:8,8,UIAA
3066798726,Via Marianne,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:7-,7-,UIAA
3066820044,Faustriss,Mixed trad,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6-,6-,UIAA
3066816582,Verhauer am Band,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:3,3,UIAA
3066798633,Neue Südwest,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:7-,7-,UIAA
3066813762,Tagträumer,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6,6,UIAA
3066807396,Verbindung,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:5,5,UIAA
3066807303,Numerus Clausus,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:8,8,UIAA
3066798540,Grazerband,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6,6,UIAA
3066798447,Vorspiel,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6,6,UIAA
9837210609,Risseinstieg,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6+,6+,UIAA
3066798354,Mixnitzer Kante,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6,6,UIAA
9837205332,Neue Mixnitzer Kante,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:7+,7+,UIAA
3066798261,Gratkante,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:5+,5+,UIAA
9833766096,Crack Attack,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:7,7,UIAA
3066798168,Normalweg,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:4-,4-,UIAA
3066798075,Wigl-Wogl,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:5-,5-,UIAA
3066797982,Butterfinger,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:8+,8+,UIAA
4944106728,Die Plicht der Ehemänner,Sport,Austria,Ost,Ratengrat Hauptwand,Ratengrat West,UIAA:6-,6-,UIAA
9836835261,Putz di,Sport,Austria,Ost,Ratengrat,Ratengrat Aufbau,UIAA:5+,5+,UIAA
9836835162,Putzteufel,Sport,Austria,Ost,Ratengrat,Ratengrat Aufbau,UIAA:4+,4+,UIAA
9836567238,Wasserrillenweg,Sport,Austria,Ost,Ratengrat,Ratengrat Aufbau,UIAA:6+,6+,UIAA
3066825711,Block Ade,Sport,Austria,Ost,Ratengrat,Ratengrat Aufbau,UIAA:7-,7-,UIAA
6334378302,Rübezahls Wahnsinn,Sport,Austria,Ost,Ratengrat,Ratengrat Aufbau,UIAA:7/7+,7,UIAA
9836507667,Kuckucksei,Sport,Austria,Ost,Ratengrat,Ratengrat Aufbau,UIAA:7-/7,7-,UIAA
2852006577,Invalidenleiter,Sport,Austria,Ost,Röthelstein,Ratengrat,UIAA:6+,6+,UIAA
9833778327,Mephisto,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:7/7+,7,UIAA
9833776767,Atlantis,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:7-,7-,UIAA
9833766978,Wundermutter,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:8,8,UIAA
9833766879,No Pain No Gain,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:9-,9-,UIAA
9833766774,Studentenfutter,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:8,8,UIAA
9833766675,Nervennahrung,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:7+/8-,7+,UIAA
9833766576,Sugarfree,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:9+/10-,9+,UIAA
9833766393,Gösserweg,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:5+ A2,5+,UIAA
9833766294,Auf Messers Schneide,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:9-/9,9-,UIAA
9833766195,Narrenriss,Sport,Austria,Ost,Röthelstein,Gösserwand,UIAA:7,7,UIAA
9833724156,Lorenzonikamin,Mixed trad,Austria,Ost,Röthelstein,Lorenzonikamin,UIAA:6-,6-,UIAA
9833724057,Freigeist,Mixed trad,Austria,Ost,Röthelstein,Lorenzonikamin,UIAA:9,9,UIAA
9833723958,Vogelfrei,Mixed trad,Austria,Ost,Röthelstein,Lorenzonikamin,UIAA:8-/8,8-,UIAA
9833723859,Ärmelschoner,Sport,Austria,Ost,Röthelstein,Lorenzonikamin,UIAA:6+,6+,UIAA
9833394735,Jabberwalky,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:9/9+,9,UIAA
9833394636,Roadrunner,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:8,8,UIAA
9833394537,FuckyouSHima,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:8+/9-,8+,UIAA
9833394432,Elea Lilith,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:9+,9+,UIAA
9833394333,Schwarze Perle,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:7-,7-,UIAA
9833394234,Hallo die Waldfee,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:4-,4-,UIAA
9833394135,Crisu der kleine Drache,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:8,8,UIAA
9833393958,Golden Beach,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:10-,10-,UIAA
9833393853,Gecco,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:9+/10-,9+,UIAA
9833393754,"Alles leuchtet, alles dreht sich",Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:9+,9+,UIAA
9833393655,Pfitschipfeil,Sport,Austria,Ost,Röthelstein,Drachenzähne,UIAA:8+/9-,8+,UIAA
9833279487,Foot loose,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:8/8+,8,UIAA
9833279370,Halt dich an deiner Liebe fest,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:9-,9-,UIAA
9833279271,Kristalle für alle,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:9+/10-,9+,UIAA
9833278998,Icetea,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:9+,9+,UIAA
9833278899,Strawberry fields,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:10,10,UIAA
9833278800,Olga Blosmanova,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:8-/8,8-,UIAA
9833278701,Leider geil,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:8-/8,8-,UIAA
9833278602,Clematis,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:9+,9+,UIAA
9833278503,Carellweg,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:8+,8+,UIAA
9833278404,Blauregen,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:8+,8+,UIAA
9833278305,Strickliesl,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:7+,7+,UIAA
9833278206,Lustmolch,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:7-,7-,UIAA
9833278029,Lustiger Lurch,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:7-,7-,UIAA
9833277930,Listiger Lurch,Sport,Austria,Ost,Röthelstein,Lusthüttlwand,UIAA:7-,7-,UIAA
6800028396,Kap Horn,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7-,7-,UIAA
6800028297,Reise nach Takatukaland,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7+/8-,7+,UIAA
6800028099,Max Kombüs,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7+,7+,UIAA
6800028000,Meuterei auf der Bounty,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:8,8,UIAA
6800027901,Kap der guten Hoffnung,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7-/7,7-,UIAA
6800027790,Flying Dutchman,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7+,7+,UIAA
6800003289,Frühschwimmer,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:5+,5+,UIAA
6800003184,Bermudadreieck,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7-,7-,UIAA
6800003085,Kalypso,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:8-,8-,UIAA
6800002986,Vollstrecker Long John Silver,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:8-,8-,UIAA
6800002860,"Sindbad, der kleine Seefahrer",Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7+,7+,UIAA
6800028198,Popeye,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7+/8-,7+,UIAA
6800002707,Käpt'n Iglo,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:5-,5-,UIAA
6800002572,Pippi,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:6-,6-,UIAA
6800002428,Käpt'n Horich,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7-,7-,UIAA
6800002281,Bergland Piraten,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7,7,UIAA
6800002146,Freibauter Ibiza Vastic and the baken Boys,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:6/6+,6,UIAA
6800002008,Klabautermann,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:7-,7-,UIAA
6800001873,Peter Pan,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:8,8,UIAA
6800001729,Seebär,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:6+/7-,6+,UIAA
6800001597,Landratte,Sport,Austria,Ost,Südgürtel,Schatzinsel,UIAA:6-,6-,UIAA
6097615962,Schlangengrube,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:5 A0,5,UIAA
751316652,Elfengarten,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:5-,5-,UIAA
3070359357,Das Letzte im Fels,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:5,5,UIAA
3070345527,Ho-Chi-Minh-Pfad,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:3,3,UIAA
3070328301,Postlerweg,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:4+,4+,UIAA
2537278653,Broken Soul,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:6+,6+,UIAA
2746771137,Ufo,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:6+,6+,UIAA
3070313781,Plattentanz,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:7-,7-,UIAA
3070310529,Jägersteig,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:7+,7+,UIAA
3070306809,Kinderfuß,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:8-,8-,UIAA
2344773765,Michelangelo,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:6,6,UIAA
6264054144,Mosaik,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:7-,7-,UIAA
3070301829,Nadelstreif,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:7,7,UIAA
3070301730,Land des Lächelns,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:6+/7-,6+,UIAA
3070301631,Zapp Zerat,Sport,Austria,Ost,Südgürtel,SO-Sporn,UIAA:8-,8-,UIAA
3070293171,Ginfizz,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7/7+,7,UIAA
3070293066,Am Ende meiner Tage ... ist Balance 'ne gute Frage,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:8,8,UIAA
3070292967,Gintonic,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7+,7+,UIAA
3070292868,Muffelkante,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6+,6+,UIAA
7661358111,Klondike,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7+,7+,UIAA
3070292769,Jäger und Sammler,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7+,7+,UIAA
3070292670,Sportmuffelweg,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:5,5,UIAA
5995474068,Goldmuffel,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6,6,UIAA
3070292571,Projekt,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:8+ A0,8+,UIAA
7582584879,Goldader,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7-,7-,UIAA
1488642945,Eldorado,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6+,6+,UIAA
754221690,Alle Neune,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:5+,5+,UIAA
754221510,Winnetouweg,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:5-,5-,UIAA
754221870,Tigerauge,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6+,6+,UIAA
3070281315,Die glorreichen 7,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7-,7-,UIAA
8664762552,Graser Bergland Express,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6-,6-,UIAA
8664785718,Bummelzug,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7,7,UIAA
8664368187,Tintifax,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7-,7-,UIAA
8664296466,Hotzenplotz,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6+,6+,UIAA
6264092085,Hallo Dienstmann,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:7-,7-,UIAA
3070281204,Schwobnblick,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:8,8,UIAA
3070281105,Mauerfuchs,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:8-,8-,UIAA
3070281012,Waldkamin,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6-,6-,UIAA
3070280919,Ärmelschlucker,Sport,Austria,Ost,Südgürtel,Breite Wand,UIAA:6+,6+,UIAA
8501361702,Fontanesteig,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:3+,3+,UIAA
7848249930,Roter Drache,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:6-,6-,UIAA
8664422292,Drachencocktail,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:7+,7+,UIAA
3066771264,Immer der Nase Nach,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:10-/10,10-,UIAA
3066771066,Living in Amerika,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:9/9+,9,UIAA
3066770967,Wunderwelt,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:6+,6+,UIAA
9718730757,Freudentanz,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:7-,7-,UIAA
3066762573,Direkte Südwand,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:8 A2,8,UIAA
3066766362,Julien & Alex,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:9-,9-,UIAA
9718775988,Big Lebowski,Sport,Austria,Ost,Südwest und Süd,Südwestwand-Basis,UIAA:9-,9-,UIAA
9718775889,Straith line,Sport,Austria,Ost,Südwest und Süd,Südwestwand-Basis,UIAA:9+,9+,UIAA
9718775784,Steirische Eiche,Sport,Austria,Ost,Südwest und Süd,Südwestwand-Basis,UIAA:8,8,UIAA
9718775673,Dude,Sport,Austria,Ost,Südwest und Süd,Südwestwand-Basis,UIAA:8+,8+,UIAA
9718775559,Blumenkraft,Sport,Austria,Ost,Südwest und Süd,Südwestwand-Basis,UIAA:9,9,UIAA
3066762474,Alte SW-Wand,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:4-,4-,UIAA
9718725645,Drachenpfeiler,Sport,Austria,Ost,Röthelstein,Südwest und Süd,UIAA:7+,7+,UIAA
9718654863,Met at work,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:7,7,UIAA
9718654764,Marmeladenriss,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:7,7,UIAA
9718654665,Schattengewächs,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:7+/8-,7+,UIAA
9718654566,Slippery when wet,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:8,8,UIAA
9718654467,Seitengreifer,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:9-/9,9-,UIAA
9718654284,Segel im Wind,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:8,8,UIAA
9718654179,Fatamorgana,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:9,9,UIAA
9718654080,Putzteufel,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:6+,6+,UIAA
9718653981,Bambam,Sport,Austria,Ost,Nordseite,Fatamorgana,UIAA:7,7,UIAA
4705674579,Voie Verdon,Sport,Austria,Ost,Röthelstein,Nordseite,FR:7a,7a,FR
9718648350,Bunter Hund,Sport,Austria,Ost,Röthelstein,Nordseite,UIAA:6+,6+,UIAA
9718648257,Ruck-Zuck,Sport,Austria,Ost,Röthelstein,Nordseite,UIAA:7+,7+,UIAA
9718648152,Polsterschlacht,Sport,Austria,Ost,Röthelstein,Nordseite,UIAA:5+,5+,UIAA
9718678437,Mawasi,Sport,Austria,Ost,Röthelstein,Hummelwand,UIAA:7/7+,7,UIAA
9718678344,Tobogan,Sport,Austria,Ost,Röthelstein,Hummelwand,UIAA:8-,8-,UIAA
9718678251,Hummelflug,Sport,Austria,Ost,Röthelstein,Hummelwand,UIAA:9,9,UIAA
9718678158,Windspiel,Sport,Austria,Ost,Röthelstein,Hummelwand,UIAA:8+/9-,8+,UIAA
